tree_id,dist,region,tree_type,diameter,tree_height,matched,dist_to_health,health_樹木狀況,health_健檢扣分,health_健檢關鍵因子,health_風險結果,health_樹冠頂梢枯死率,health_樹冠缺失率,lng,lat,is_protected,prot_id,prot_name,prot_sci,prot_diam_m,prot_circ_m,prot_loc,prot_mgr
JS0760011025,中山區,明水路,茄苳,25.0,7.7,True,0.0023599981743418,P,-22.0,,D級,0.0,18.0,121.54228792288347,25.077548604427136,False,,,,,,,
JS0760011026,中山區,明水路,茄苳,18.0,8.8,True,0.0079796066883006,P,-25.0,,D級,0.0,8.0,121.5423360789282,25.07754400474223,False,,,,,,,
JS0760011027,中山區,明水路,茄苳,17.0,6.46,True,0.0068275920808944,,,,,0.0,0.0,121.54228355415472,25.07754699534376,False,,,,,,,
JS0760011028,中山區,明水路,茄苳,19.0,8.7,True,0.0053424442470618,P,-27.0,,D級,0.0,23.0,121.54254974814155,25.077532390221545,False,,,,,,,
JS0760011029,中山區,明水路,茄苳,27.0,9.1,True,0.0037581905647291,P,-20.0,,D級,0.0,8.0,121.54262139597598,25.07752743373025,False,,,,,,,
JS0760011030,中山區,明水路,榕樹,16.0,9.6,True,0.001705498188175,P,-25.0,,D級,0.0,23.0,121.5426876117398,25.077527011079464,False,,,,,,,
JS0760011031,中山區,明水路,茄苳,18.0,7.8,True,0.0072385658683266,P,-23.0,,D級,0.0,23.0,121.54275013713276,25.077521455918376,False,,,,,,,
JS0760011032,中山區,明水路,茄苳,27.0,7.5,True,0.0018752294760589,P,-24.0,,D級,0.0,8.0,121.54282040076129,25.077517316915284,False,,,,,,,
JS0760011033,中山區,明水路,茄苳,18.0,8.0,True,0.0035872875714047,P,-26.0,,D級,0.0,53.0,121.54288908711752,25.077515169814077,False,,,,,,,
JS0760011034,中山區,明水路,茄苳,22.0,8.2,True,0.0055332719581736,P,,,,0.0,53.0,121.54294595829788,25.077508732449058,False,,,,,,,
JS0760011035,中山區,明水路,茄苳,24.0,6.8,True,0.0082317421051322,P,-18.0,,D級,0.0,23.0,121.54300057305394,25.07750762985315,False,,,,,,,
JS0760011036,中山區,明水路,茄苳,21.0,8.5,True,0.001685406575912,P,-26.0,,D級,3.0,23.0,121.54306341491515,25.077506406855516,False,,,,,,,
JS0760011039,中山區,明水路,榕樹,26.0,9.0,True,0.0022530884114254,P,-27.0,,D級,0.0,13.0,121.54312781253024,25.077498316837964,False,,,,,,,
JS0760011040,中山區,明水路,茄苳,19.0,7.4,True,0.0053545164718696,P,-19.0,,D級,0.0,38.0,121.54337984951536,25.07748791492524,False,,,,,,,
JS0760011041,中山區,明水路,茄苳,21.0,9.0,True,0.002418155443038,P,-25.0,,D級,0.0,8.0,121.5434398119077,25.077485618946817,False,,,,,,,
JS0760011042,中山區,明水路,茄苳,15.0,6.5,True,0.0034647297202798,P,-30.0,,D級,0.0,63.0,121.54349917953807,25.077483325122067,False,,,,,,,
JS0760011043,中山區,明水路,茄苳,23.0,9.1,True,0.0071569538966127,P,-23.0,,D級,0.0,28.0,121.54355586237888,25.077479145220178,False,,,,,,,
JS0760011044,中山區,明水路,大花紫薇,20.0,8.0,True,0.0073379645233209,P,-24.0,,D級,0.0,18.0,121.5436726990707,25.0774711337586,False,,,,,,,
JS0760011045,中山區,明水路,大花紫薇,15.0,8.4,True,0.0032192347582615,P,-20.0,,D級,0.0,23.0,121.54374228190308,25.077469976062183,False,,,,,,,
JS0760011046,中山區,明水路,大花紫薇,15.0,6.4,True,0.0051709948764205,P,-20.0,,D級,0.0,3.0,121.54385715119574,25.077465402312964,False,,,,,,,
JS0760011047,中山區,明水路,大花紫薇,12.0,5.2,True,0.0040936401126056,P,-25.0,,D級,0.0,18.0,121.5439130346196,25.07745978071994,False,,,,,,,
JS0760011048,中山區,明水路,大花紫薇,11.0,6.0,True,0.0076500848185924,P,-23.0,,D級,0.0,13.0,121.54403254408918,25.077450946658683,False,,,,,,,
JS0760011049,中山區,明水路,大花紫薇,17.0,8.3,True,0.0048471537111913,P,-23.0,,D級,0.0,33.0,121.54408745338844,25.07744921062184,False,,,,,,,
JS0760011050,中山區,明水路,大花紫薇,15.0,7.4,True,0.0037316193150008,P,-21.0,,D級,0.0,13.0,121.54471507594737,25.077458825594473,False,,,,,,,
JS0760011051,中山區,明水路,大花紫薇,14.0,6.2,True,0.0050645511480994,P,-22.0,,D級,0.0,18.0,121.54477465456728,25.07745941945375,False,,,,,,,
JS0760011052,中山區,明水路,大花紫薇,14.0,6.5,True,0.0044081186669929,P,-29.0,,D級,0.0,13.0,121.54483034368182,25.077454701031595,False,,,,,,,
JS0760011053,中山區,明水路,大花紫薇,13.0,6.3,True,0.0027228290813124,P,-25.0,,D級,0.0,8.0,121.54488337715394,25.077454686910833,False,,,,,,,
JS0760011054-001,中山區,明水路,大花紫薇,6.0,3.0,True,0.0019021444824648,,,,,0.0,0.0,121.54493430779036,25.07744989563823,False,,,,,,,
JS0760011055-001,中山區,明水路,大花紫薇,6.0,3.0,True,0.0070946854517323,,,,,0.0,0.0,121.54499596566356,25.077449940093334,False,,,,,,,
JS0760011056,中山區,明水路,大花紫薇,10.0,5.4,True,0.0073239091690371,P,-25.0,,D級,0.0,18.0,121.54506078479194,25.077447535347076,False,,,,,,,
JS0760011057,中山區,明水路,大花紫薇,16.0,6.6,True,0.0072622736372192,P,-25.0,,D級,0.0,18.0,121.54523235473827,25.077442842582748,False,,,,,,,
JS0760011058-001,中山區,明水路,大花紫薇,6.0,3.0,True,0.0063390964185632,,,,,0.0,0.0,121.545272204781,25.077442967031324,False,,,,,,,
JS0760011059,中山區,明水路,大花紫薇,10.0,5.8,True,0.0054485948428348,P,-27.0,,D級,0.0,28.0,121.54539995400953,25.07743690028736,False,,,,,,,
JS0760011060,中山區,明水路,大花紫薇,10.0,5.5,True,0.0050146572583976,P,-24.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,63.0,121.54546280898984,25.07743865547442,False,,,,,,,
JS0760011061,中山區,明水路,大花紫薇,10.0,5.1,True,0.005693884416269,P,-25.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,23.0,121.54551315283486,25.077435671764917,False,,,,,,,
JS0760011062,中山區,明水路,大花紫薇,11.0,5.5,True,0.0032865372519437,P,-25.0,,D級,0.0,38.0,121.54557342292571,25.07743572108076,False,,,,,,,
JS0760011066,中山區,明水路,大花紫薇,8.0,3.36,True,0.0048917793733311,,,,,0.0,0.0,121.54585115165544,25.07742937342823,False,,,,,,,
JS0760011067,中山區,明水路,大花紫薇,9.0,5.3,True,0.0036691126510183,P,-23.0,,D級,0.0,48.0,121.54599179247433,25.07742443240771,False,,,,,,,
JS0760011069,中山區,明水路,大花紫薇,17.0,6.0,True,0.0083783226805939,P,-27.0,樹木主幹傾斜>30度且臨近園路、廣場或為行道樹,D級,0.0,23.0,121.54614561829746,25.077419713579925,False,,,,,,,
JS0760011070,中山區,明水路,大花紫薇,9.0,4.7,True,0.0037810485860441,P,-23.0,,D級,0.0,73.0,121.5462124251131,25.07741847466038,False,,,,,,,
JS0760011071,中山區,明水路,大花紫薇,8.0,4.5,True,0.0045240592175757,P,-29.0,,D級,0.0,58.0,121.54626415950068,25.07741611754087,False,,,,,,,
JS0760011072,中山區,明水路,大花紫薇,11.0,5.6,True,0.0012643197858537,P,-27.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,48.0,121.54632769033222,25.077413807263486,False,,,,,,,
JS0760011073,中山區,明水路,大花紫薇,12.0,6.2,True,0.0034484095119768,P,-22.0,,D級,0.0,23.0,121.546380024682,25.077412621538375,False,,,,,,,
JS0760011074,中山區,明水路,大花紫薇,12.0,6.0,True,0.0083997645406247,P,-26.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,33.0,121.5465535766261,25.077407829671586,False,,,,,,,
JS0760011075,中山區,明水路,大花紫薇,6.0,3.9,True,0.0032625736314922,P,-26.0,"樹幹已有大空洞
修枝或創傷後無法癒合產生腐朽",D級,0.0,18.0,121.546608098565,25.077408170574657,False,,,,,,,
JS0760011076,中山區,明水路,大花紫薇,14.0,8.2,True,0.0090613989421919,P,-17.0,,D級,0.0,28.0,121.54673912485389,25.077403444814287,False,,,,,,,
JS0760011077,中山區,明水路,大花紫薇,8.0,5.4,True,0.000974597187507448,P,-23.0,,D級,0.0,78.0,121.54685240710133,25.077398694034496,False,,,,,,,
JS0760011078,中山區,明水路,大花紫薇,8.0,5.6,True,0.0003723253581644947,P,-17.0,,D級,0.0,13.0,121.54696640127231,25.077398003155288,False,,,,,,,
JS0760011079,中山區,明水路,大花紫薇,10.0,6.4,True,0.003167988468453,P,-17.0,,D級,0.0,13.0,121.54702417833104,25.077394720700728,False,,,,,,,
JS0760011080,中山區,明水路,大花紫薇,13.0,7.2,True,0.0062153851295317,P,-23.0,,D級,0.0,13.0,121.54709147793994,25.077392847607943,False,,,,,,,
JS0760011081,中山區,明水路,大花紫薇,11.0,5.2,True,0.0077932188249727,P,-14.0,,D級,0.0,78.0,121.54714530437997,25.077392829756377,False,,,,,,,
JS0760011082,中山區,明水路,大花紫薇,9.0,6.2,True,0.0043502083366981,P,-16.0,,D級,0.0,8.0,121.54725393046404,25.0773887277961,False,,,,,,,
JS0760011084,中山區,明水路,大花紫薇,13.0,5.9,True,0.0062115010758734,P,-19.0,,D級,0.0,13.0,121.54749410489018,25.077385855899973,False,,,,,,,
JS0760011085,中山區,明水路,大花紫薇,11.0,5.4,True,0.0029515256416764,P,-17.0,,D級,0.0,28.0,121.54753682475156,25.077384885792092,False,,,,,,,
JS0760011086,中山區,明水路,大花紫薇,13.0,7.1,True,0.0033566733600697,P,-19.0,,D級,0.0,8.0,121.54790008881064,25.077375871460983,False,,,,,,,
JS0760011087,中山區,明水路,大花紫薇,11.0,5.6,True,0.0060067694571928,P,-17.0,,D級,0.0,23.0,121.54795925761412,25.077373486307568,False,,,,,,,
JS0760011088,中山區,明水路,大花紫薇,13.0,5.6,True,0.0052574391309088,P,-24.0,,D級,0.0,23.0,121.54802804890656,25.07737269064606,False,,,,,,,
JS0760011089,中山區,明水路,大花紫薇,11.0,7.0,True,0.0018850536578446,P,-19.0,,D級,0.0,18.0,121.548087217705,25.077370305441697,False,,,,,,,
JS0760011090,中山區,明水路,大花紫薇,12.0,5.8,True,0.0056142855270938,P,-17.0,,D級,0.0,43.0,121.54818514892996,25.077368679858633,False,,,,,,,
JS0760011091,中山區,明水路,大花紫薇,13.0,5.3,True,0.0042538750278158,P,-23.0,,D級,0.0,43.0,121.5482831760609,25.07736633161495,False,,,,,,,
JS0760011092,中山區,明水路,大花紫薇,13.0,6.5,True,0.0061198783224584,P,,,,0.0,23.0,121.5483508805732,25.077366352340416,False,,,,,,,
JS0760011093,中山區,明水路,大花紫薇,10.0,7.2,True,0.003446777738898,P,-18.0,,D級,0.0,23.0,121.54840132302289,25.07736327700795,False,,,,,,,
JS0760011094,中山區,明水路,大花紫薇,13.0,8.6,True,0.0092534338034468,P,-22.0,,D級,0.0,18.0,121.54847061596726,25.07736383349119,False,,,,,,,
JS0760011095,中山區,明水路,大花紫薇,13.0,4.3,True,0.0061200740899172,P,-20.0,,D級,0.0,28.0,121.54853443845884,25.07736025726922,False,,,,,,,
JS0760011096,中山區,明水路,大花紫薇,13.0,2.3,True,0.0064294033397131,P,-22.0,,D級,0.0,43.0,121.54859877025572,25.077359748664772,False,,,,,,,
JS0760011097,中山區,明水路,大花紫薇,13.0,6.3,True,0.0042324967458576,P,-19.0,,D級,0.0,13.0,121.5488000681068,25.077352775173384,False,,,,,,,
JS0760011098,中山區,明水路,大花紫薇,7.0,6.2,True,0.0057907059026523,P,-21.0,,D級,0.0,18.0,121.54885944800644,25.077353277847784,False,,,,,,,
JS0760011099,中山區,明水路,大花紫薇,8.0,5.7,True,0.0121613029989336,P,-19.0,,D級,0.0,23.0,121.5489343843014,25.07735227848241,False,,,,,,,
JS0760011100,中山區,明水路,大花紫薇,10.0,6.2,True,0.0019686000932328,P,-23.0,,D級,0.0,8.0,121.54899701282496,25.077347713395163,False,,,,,,,
JS0760011101,中山區,明水路,大花紫薇,12.0,4.9,True,0.0046124193185268,P,-21.0,,D級,0.0,33.0,121.5490519408939,25.077350218623582,False,,,,,,,
JS0760011102,中山區,明水路,大花紫薇,11.0,6.2,True,0.0052187459197285,P,-22.0,,D級,0.0,8.0,121.54911179870572,25.077346747099806,False,,,,,,,
JS0760011103,中山區,明水路,大花紫薇,13.0,7.0,True,0.0045094103004746,P,-22.0,,D級,0.0,18.0,121.54916838735828,25.07734373904875,False,,,,,,,
JS0760011104,中山區,明水路,大花紫薇,11.0,4.7,True,0.0019738516374009,P,-29.0,樹木主幹傾斜>30度且臨近園路、廣場或為行道樹,D級,0.0,33.0,121.54923440186936,25.077342682261687,False,,,,,,,
JS0760011105,中山區,明水路,大花紫薇,11.0,7.1,True,0.0050652385336629,P,-20.0,,D級,0.0,13.0,121.54930597027266,25.07734223685257,False,,,,,,,
JS0760011106,中山區,明水路,大花紫薇,15.0,6.3,True,0.0055016413860527,P,,,,0.0,33.0,121.54936811643668,25.077340652641027,False,,,,,,,
JS0760011107,中山區,明水路,大花紫薇,14.0,5.3,True,0.0073653408534685,P,-19.0,,D級,0.0,23.0,121.549431353391,25.077339154645884,False,,,,,,,
JS0760011108,中山區,明水路,大花紫薇,11.0,5.6,True,0.006529725305436,P,-21.0,,D級,0.0,48.0,121.5494995377944,25.07733565214296,False,,,,,,,
JS0760011110,中山區,明水路,大花紫薇,7.0,7.8,True,0.0059540795278411,P,-22.0,,D級,0.0,8.0,121.55000145657982,25.077321063591,False,,,,,,,
JS0760011111,中山區,明水路,大花紫薇,18.0,6.1,True,0.0086898387848593,P,-20.0,修枝或創傷後無法癒合產生腐朽,D級,0.0,28.0,121.55008213852884,25.077319229833655,False,,,,,,,
JS0760011112,中山區,明水路,大花紫薇,16.0,7.7,True,0.0050521175719508,P,-25.0,,D級,0.0,13.0,121.55024657492852,25.07731546051688,False,,,,,,,
JS0760011113,中山區,明水路,大花紫薇,18.0,5.4,True,0.0055660569471903,P,-19.0,,D級,0.0,38.0,121.55031455498217,25.07731060419453,False,,,,,,,
JS0760011115,中山區,明水路,大花紫薇,12.0,5.2,True,0.0060008462797308,P,-23.0,,D級,0.0,23.0,121.550507835894,25.077306456799185,False,,,,,,,
JS0760011116,中山區,明水路,榕樹,36.0,13.2,True,0.0042579300565663,P,-26.0,,D級,0.0,8.0,121.55110084089102,25.077444190473603,False,,,,,,,
JS0760011117,中山區,明水路,楓香,20.0,13.5,True,0.0071017959416651,P,,,,0.0,23.0,121.55115267458513,25.07746404020932,False,,,,,,,
JS0760011118,中山區,明水路,楓香,16.0,10.0,True,0.0088266999864989,P,-23.0,,D級,0.0,8.0,121.55119508481958,25.077482480439084,False,,,,,,,
JS0760011119,中山區,明水路,楓香,26.0,9.7,True,0.0026453498867717,P,-28.0,,D級,0.0,8.0,121.55123581436384,25.07750191998051,False,,,,,,,
JS0760011120,中山區,明水路,楓香,12.0,9.0,True,0.0054406359898322,P,-19.0,,D級,0.0,18.0,121.55129295355074,25.07753330582644,False,,,,,,,
JS0760011121,中山區,明水路,楓香,18.0,10.3,True,0.0063009190394981,P,-21.0,,D級,0.0,13.0,121.5513610047648,25.077566456718575,False,,,,,,,
JS0760011123,中山區,明水路,垂榕,29.0,13.1,True,0.0089093249647859,P,,,,0.0,3.0,121.55152465024244,25.077673733547897,False,,,,,,,
JS0760011124,中山區,明水路,垂榕,38.0,13.2,True,0.0062823371987987,P,,,,0.0,3.0,121.5516289919978,25.0777532437536,False,,,,,,,
JS0760011125,中山區,明水路,垂榕,32.0,11.4,True,0.0054470556198394,P,-24.0,,D級,0.0,38.0,121.55173140597417,25.077844948873786,False,,,,,,,
JS0760011126,中山區,明水路,楓香,17.0,11.3,True,0.004783008700774,P,-25.0,,D級,0.0,18.0,121.5517737314664,25.077888667699675,False,,,,,,,
JS0760011127,中山區,明水路,垂榕,29.0,12.0,True,0.0037021272159765,P,-28.0,,D級,0.0,8.0,121.55195028946544,25.078089967984063,False,,,,,,,
JS0760011128,中山區,明水路,垂榕,31.0,11.2,True,0.0070088384542848,P,-20.0,,D級,0.0,28.0,121.55201383364546,25.07817901875624,False,,,,,,,
JS0760011129,中山區,明水路,垂榕,32.0,11.8,True,0.0052488337913704,P,,,,0.0,28.0,121.55204547185612,25.078226839855542,False,,,,,,,
JS0760011130,中山區,明水路,楓香,18.0,13.1,True,0.0060687809318433,P,-20.0,,D級,0.0,3.0,121.55207215171572,25.07827422798985,False,,,,,,,
JS0760011131,中山區,明水路,垂榕,33.0,12.1,True,0.0044751263996365,P,,,,0.0,3.0,121.55212282048946,25.07836576416648,False,,,,,,,
JS0760011132,中山區,明水路,楓香,18.0,11.5,True,0.0083524915202416,P,-18.0,,D級,0.0,8.0,121.55220828301007,25.078567673801157,False,,,,,,,
JS0760011133,中山區,明水路,楓香,20.0,12.3,True,0.0057264985897334,P,-22.0,,D級,0.0,3.0,121.55222965792102,25.078625734700132,False,,,,,,,
JS0760011134,中山區,明水路,楓香,17.0,12.5,True,0.0034728154415019,P,-28.0,,D級,0.0,3.0,121.55224286755552,25.078675610481945,False,,,,,,,
JS0760011135,中山區,明水路,垂榕,30.0,11.5,True,0.0078644816748514,P,-24.0,,D級,0.0,8.0,121.5522798717234,25.078792566165117,False,,,,,,,
JS0760011136,中山區,明水路,垂榕,35.0,13.5,True,0.0012777369875779,P,,,,0.0,3.0,121.5522847947856,25.07885141051245,False,,,,,,,
JS0760011137,中山區,明水路,楓香,18.0,13.5,True,0.00839684357611,P,-21.0,,D級,0.0,3.0,121.55229057314372,25.07890203618165,False,,,,,,,
JS0760011138,中山區,明水路,楓香,18.0,12.5,True,0.0065770578607825,P,-18.0,,D級,0.0,3.0,121.55229628235162,25.07895934283949,False,,,,,,,
JS0760011139,中山區,明水路,楓香,17.0,13.7,True,0.0021798934516733,P,-24.0,,D級,0.0,3.0,121.5523045158238,25.079004813402108,False,,,,,,,
JS0760011140,中山區,明水路,垂榕,29.0,12.0,True,0.0085148558138637,P,-27.0,盤根狀況嚴重,D級,0.0,38.0,121.55230776345904,25.079065830705296,False,,,,,,,
JS0760011141,中山區,明水路,垂榕,26.0,13.1,True,0.0013103560226679,P,-23.0,,D級,0.0,18.0,121.5523085923389,25.079118009553184,False,,,,,,,
JS0760011142,中山區,明水路,垂榕,28.0,13.9,True,0.0090239375343948,P,,,,0.0,8.0,121.5523078380112,25.07917082625341,False,,,,,,,
JS0760011143,中山區,明水路,楓香,20.0,14.1,True,0.0014046925440921,P,-24.0,,D級,0.0,13.0,121.55230370685776,25.07922221103688,False,,,,,,,
JS0760011144,中山區,明水路,垂榕,35.0,13.9,True,0.0066351611877925,P,,,,0.0,3.0,121.55230455923076,25.07927962604543,False,,,,,,,
JS0760011146,中山區,明水路,垂榕,20.0,7.6,True,0.0007642415263119152,,,,,0.0,0.0,121.55229019259484,25.079369598543764,False,,,,,,,
JS0760011148,中山區,明水路,垂榕,19.0,9.0,True,0.0049188126731089,P,,,,0.0,53.0,121.55226893082433,25.07949146559229,False,,,,,,,
JS0760011149,中山區,明水路,垂榕,22.0,9.8,True,0.0072727709908996,P,-23.0,,D級,0.0,58.0,121.55225897012733,25.07954711523205,False,,,,,,,
JS0760011150,中山區,明水路,楓香,12.0,9.3,True,0.0039398743733805,P,-21.0,,D級,0.0,13.0,121.55224587408,25.07958887339351,False,,,,,,,
JS0760011151,中山區,明水路,楓香,16.0,10.0,True,0.0081094627095803,P,-23.0,,D級,0.0,8.0,121.55222820324086,25.07964942684778,False,,,,,,,
JS0760011152,中山區,明水路,垂榕,21.0,10.0,True,0.0072039354218328,P,,,,0.0,63.0,121.55221286164848,25.07969886717435,False,,,,,,,
JS0760011153,中山區,明水路,垂榕,18.0,6.84,True,0.004542396500247,,,,,0.0,0.0,121.55218723185592,25.079775158982745,False,,,,,,,
JS0760011154-001,中山區,明水路,楓香,6.0,3.0,True,0.0013592984696538,,,,,0.0,0.0,121.55217075730118,25.079815124103813,False,,,,,,,
JS0760011157,中山區,明水路,垂榕,16.0,6.08,True,0.0046525017275146,,,,,0.0,0.0,121.5519641421186,25.080405692887098,False,,,,,,,
JS0760011159,中山區,明水路,垂榕,22.0,11.5,True,0.0042713308504883,P,-27.0,,D級,0.0,3.0,121.55192786931237,25.08051822656866,False,,,,,,,
JS0760011160,中山區,明水路,楓香,12.0,11.4,True,0.0067336427375041,P,-19.0,,D級,0.0,8.0,121.55190956456016,25.08057011544479,False,,,,,,,
JS0760011161,中山區,明水路,垂榕,35.0,11.3,True,0.0078093331067913,P,,,,0.0,13.0,121.55177737669462,25.08093560958845,False,,,,,,,
JS0760011162,中山區,明水路,垂榕,30.0,10.7,True,0.0053295943630945,P,-20.0,,D級,0.0,28.0,121.55175739714484,25.080989851955064,False,,,,,,,
JS0760011163,中山區,明水路,垂榕,23.0,11.6,True,0.0100910411854698,P,-21.0,,D級,0.0,8.0,121.55172225122335,25.081088478251083,False,,,,,,,
JS0760011164,中山區,明水路,垂榕,25.0,11.0,True,0.006514347363454,P,-25.0,,D級,0.0,18.0,121.55170484696556,25.08114225963561,False,,,,,,,
JS0760011165,中山區,明水路,垂榕,26.0,11.6,True,0.0054541689654197,P,-24.0,,D級,0.0,38.0,121.55168643076324,25.08119144049247,False,,,,,,,
JS0760011166,中山區,明水路,垂榕,34.0,10.7,True,0.003684966966404,P,,,,0.0,48.0,121.5516649006686,25.081253633262083,False,,,,,,,
JS0760011167,中山區,明水路,垂榕,25.0,11.0,True,0.0094037497205337,P,,,,0.0,53.0,121.55164728030248,25.08130344311649,False,,,,,,,
JS0760011168,中山區,明水路,垂榕,21.0,9.4,True,0.0098709704177011,P,-25.0,,D級,0.0,63.0,121.55162866943648,25.08135343721059,False,,,,,,,
JS0760011169,中山區,明水路,垂榕,22.0,9.4,True,0.0042330203980005,P,,,,0.0,53.0,121.55161205854354,25.081407305914603,False,,,,,,,
JS0760011170,中山區,明水路,垂榕,22.0,11.2,True,0.0066948982787703,P,-26.0,,D級,0.0,48.0,121.55159136633118,25.08145739801993,False,,,,,,,
JS0760011171,中山區,明水路,垂榕,27.0,12.8,True,0.0080158963398835,P,,,,0.0,18.0,121.55157395953974,25.081510637716505,False,,,,,,,
